character_label,lomez,sacamano,devola,steinbrenner,newman,pitt,peterman,kruger,exclam_cnt,question_cnt,quote_len,num_words,avg_len_word,text_proc
jerry,0,0,0,0,0,0,0,0,0,1,38,8,3.875,you dont know what wrong with him
george,0,0,0,0,0,0,0,0,0,0,60,13,3.692307692307693,all simon wa abl find out that he the hospit
jerry,0,0,0,0,0,0,0,0,0,1,46,9,4.222222222222221,okay fine ha simon been touch with him
george,0,0,0,0,0,0,0,0,0,0,101,20,4.1,cours he been touch with him he left two messag just hasnt heard back yet that all
jerry,0,0,0,0,0,0,0,0,0,0,29,6,4.0,well thi sell
george,0,0,0,0,0,0,0,0,0,0,32,7,3.7142857142857135,just give littl more time
jerry,0,0,0,0,0,0,0,0,0,0,91,17,4.411764705882354,never shouldv gotten involv thi nervou wreck not cut out for invest
george,0,0,0,0,0,0,0,0,0,0,55,11,4.090909090909091,all right all right that gon down there
george,0,0,0,0,0,0,0,0,0,1,47,10,3.8,go find out what go all right
jerry,0,0,0,0,0,0,0,0,0,1,41,9,3.6666666666666665,are you nut you dont even know the guy
george,0,0,0,0,0,0,0,0,0,1,86,18,3.8333333333333335,what ill start talk him you know casual and ill work way around
jerry,0,0,0,0,0,0,0,0,0,4,201,36,4.611111111111111,what he iron lung someth what are you gon jerri knock imaginari glass how you feel wilkinson make hiss sound the way what happen with sendrax
jerry,0,0,0,0,0,0,0,0,0,1,33,7,3.8571428571428568,who goe the hospit rest
jerry,0,0,0,0,0,0,0,0,0,1,48,9,4.4444444444444455,okay fine fine when are you go down there
george,0,0,0,0,0,0,0,0,0,0,68,13,4.307692307692308,today go today just dont anyth until you hear from
george,0,0,0,0,0,0,0,0,0,0,48,11,3.4545454545454546,the woman boy have get bathroom
jerry,0,0,0,0,0,0,0,0,0,0,107,19,4.684210526315789,yeah pick thi shirt here yesterday it complet shrunk there absolut way can wear
jerry,0,0,0,0,0,0,0,0,2,2,69,14,4.0,what the differ look you see the size thi shirt
jerry,0,0,0,0,0,0,0,0,2,2,131,27,3.888888888888889,look forget about the receipt all right even had the receipt look it hand puppet what gon with thi
jerry,0,0,0,0,0,0,0,0,0,2,313,64,3.90625,what you think thi littl scam have take thi tini shirt all over the citi con dri cleaner out money fact forget the money dont even want the money just onc would like hear dri cleaner admit that someth wa their fault that what want want admiss guilt
jerry,0,0,0,0,0,0,0,0,3,0,71,15,3.8,you shrunk you know you shrunk just tell that you shrunk
jerry,0,0,0,0,0,0,0,0,2,1,837,155,4.4064516129032265,think the onli reason the dri cleaner can say the dri cleaner well it ruin and cours the dri cleaner can respond it not our fault were not respons just ruin the cloth that end our legal oblig you see the whole problem with dri clean that all believ that thi actual possibl thright theyr clean our cloth but theyr not get anyth wet it all dri know there got some liquid back there some fluid that theyr use there such thing dri clean when you get someth your shirt ever get someth your shirt and tri get off like that jerri brush off hi shirt that dri clean dont think that what theyr do back there they dont have eighti guy go come hurri there lot shirt today
elaine,0,0,0,0,0,0,0,0,0,4,211,42,4.047619047619048,thank you what evid there that cat are smart anyway huh what they becaus theyr clean sorri uncl pete shower four time day and cant count ten dont give hygien
elaine,0,0,0,0,0,0,0,0,0,1,178,35,4.114285714285714,dont know cant think ani solut unless cours they should meet with some unfortun accid what you think hit man would charg rub out coupl cat
jerry,0,0,0,0,0,0,0,0,0,1,66,11,5.090909090909091,well couldnt too expens thirteen fourteen buck cat
elaine,0,0,0,0,0,0,0,0,0,2,60,10,5.1,what you think jerri you wan make twentyeight buck
elaine,0,0,0,0,0,0,0,0,0,1,55,12,3.6666666666666665,how about over there right now and shave them
jerry,0,0,0,0,0,0,0,0,0,0,134,25,4.4,realli like elain but georg come back from the hospit got wait for him but otherwis would definit
elaine,0,0,0,0,0,0,0,0,0,1,33,6,4.666666666666667,actual went the hospit
jerry,0,0,0,0,0,0,0,0,0,0,129,26,4.0,yeah he nut you wanta bump off coupl cat enter kramer hold paper jerri know know it down again
kramer,0,0,0,0,0,0,0,0,0,1,33,6,4.666666666666667,how much are you down altogeth
jerry,0,0,0,0,0,0,0,0,0,0,38,6,5.5,dont know fifteen hundr dollar
jerry,0,0,0,0,0,0,0,0,0,1,138,25,4.56,you dont have say wow know it wow kramer smile and there that smile again well what that intercom buzz it georg
kramer,0,0,0,0,0,0,0,0,0,0,76,17,3.5294117647058822,look thi one the bu stop jerri come here take look thi
jerry,0,0,0,0,0,0,0,0,0,0,27,6,3.6666666666666665,realli dont need look
kramer,0,0,0,0,0,0,0,0,0,0,35,7,4.142857142857143,what bodi yeeaahh that for
jerry,0,0,0,0,0,0,0,0,0,0,110,20,4.5,yeah and your just what she look for too stranger leer through pair binocular ten floor
kramer,0,0,0,0,0,0,0,0,0,0,47,11,3.363636363636364,gon down there and tri and talk her
jerry,0,0,0,0,0,0,0,0,0,5,136,25,4.48,what what did you down there georg nod did tell you what gon happen georg shake hi head how long were you there
jerry,0,0,0,0,0,0,0,0,0,1,29,6,4.0,you told him you knew simon
george,0,0,0,0,0,0,0,0,0,0,199,41,3.8780487804878048,yeah mention simon next thing know the park lot perhap they had some sort fall out ill tell you one thing dont know what he got but for sick guy he veri strong
jerry,0,0,0,0,0,0,0,0,0,0,87,17,4.176470588235294,well that look go vermont dont want think about thi sell
elaine,0,0,0,0,0,0,0,0,0,1,47,9,4.333333333333333,wewel what are you gon about the stock
george,0,0,0,0,0,0,0,0,0,0,43,9,3.888888888888889,keep go down with the ship
jerry,0,0,0,0,0,0,0,0,0,0,65,14,3.7142857142857135,know thi guy get all sneaker discount now
jerry,0,0,0,0,0,0,0,0,1,2,224,44,4.113636363636363,think god get out here what mistak what made think thi would work and ive still got anoth day ive got noth left say wait wait got one vanessa that nice watch you wind
jerry,0,0,0,0,0,0,0,0,0,2,202,40,4.075,think well the drive home should delight speed the whole way let them throw jail dont care vanessa that the manag you want see can get anoth room
jerry,0,0,0,0,0,0,0,0,0,1,78,15,4.266666666666667,guess you dont find the separ faucet for the hot and cold charm
jerry,0,0,0,0,0,0,0,0,0,1,44,9,4.0,well what you want thi afternoon
jerry,0,0,0,0,0,0,0,0,1,1,204,37,4.54054054054054,cold play sorri cold play steal the old man bundl vanessa not amus jerri think mayb can get extens cord and hang myself vanessa what kind perfum that your wear
jerry,0,0,0,0,0,0,0,0,0,2,26,6,3.5,what what kind
jerry,0,0,0,0,0,0,0,0,0,1,110,20,4.55,think yeah that normal man nearbi excus sir could have look that busi section
jerry,0,0,0,0,0,0,0,0,1,1,137,28,3.928571428571429,did just curiou it been almost week want check out find the stock six point vanessa it six point
jerry,0,0,0,0,0,0,0,0,0,0,32,8,3.125,you did not tell not sell
jerry,0,0,0,0,0,0,0,0,1,0,121,19,5.421052631578949,look vanessa cours the market fluctuat everybodi know that just got fluctuat out four thousand dollar
jerry,0,0,0,0,0,0,0,0,0,1,142,28,4.107142857142857,think what look here twentynin hour well least got plenti time find out the name that perfum
george,0,0,0,0,0,0,0,0,0,1,60,9,5.777777777777778,laugh have someth els cmon have littl dessert
george,0,0,0,0,0,0,0,0,1,0,45,8,4.75,elain get someth it all taken care
jerry,0,0,0,0,0,0,0,0,0,1,118,21,4.666666666666667,acidli she full big daddi just curiou how much did you clear your littl transact there all told
george,0,0,0,0,0,0,0,0,0,0,31,6,4.333333333333333,dont like discuss figur
george,0,0,0,0,0,0,0,0,0,1,131,25,4.28,dont know what eight thousand it hyundai get out here told you not sell simon made money wilkinson clean
jerry,0,0,0,0,0,0,0,0,0,1,39,7,4.714285714285714,wilkinson out the hospit now
jerry,0,0,0,0,0,0,0,0,0,1,28,6,3.8333333333333335,that still from the cat
elaine,0,0,0,0,0,0,0,0,0,0,23,6,3.0,just have cold
jerry,0,0,0,0,0,0,0,0,0,1,33,6,4.666666666666667,what ever happen with that
jerry,0,0,0,0,0,0,0,0,0,0,51,11,3.727272727272727,got say that pretti sad lose out cat
elaine,0,0,0,0,0,0,0,0,0,0,41,9,3.6666666666666665,almost bad lose out perfum
george,0,0,0,0,0,0,0,0,0,0,228,42,4.4523809523809526,told you those trip were relationship killer too bad you cant get your buddi superman fli around the earth super speed and revers time youd get all the money back you could have avoid the whole trip vermont
elaine,0,0,0,0,0,0,0,0,0,1,29,6,4.0,superman can back time
george,0,0,0,0,0,0,0,0,0,0,183,34,4.411764705882354,pst move close with elain and jerri wilkinson got bite new one petramco corp out springfield think theyr about introduc some sort robot butcher
george,0,0,0,0,0,0,0,0,0,0,433,80,4.425,shhhhh you want get there veri littl time call the waitress sweetheart waitress approach and tear off check georg stop her that ought cover hand her some money she turn leav georg stop her just second just let juspeek look the check then take some money out her hand georg urg jerri and elain eat come come come
jerry,0,0,0,0,0,0,0,0,0,2,423,85,3.964705882352941,not investor peopl alway tell you should have your money work for you ive decid ill the work gon let the money relax you know what mean caus you send your money out there work for you lot time get fire you back there what happen had money wa here wa work for yeah rememb your money show late take time off had let him
jerry,0,0,0,0,0,0,0,0,0,9,913,174,4.252873563218391,alway traffic with the lane expert you know thi type person constantli reevalu their lane choic never quit sure thi the best lane for for life theyr alway littl bit ahead you can get over there could get over here could get there yeah come over here pal were zoomin over here thi the secret lane nobodi know about the ultim think the ultim psycholog test traffic the total dead stop not even roll and you look out the window you can see gum clearli know that the futur traffic will get even wors than that mean what will happen will start move backword wonder mean that possibl that someday well go jerri pretend he drive revers boy thi some realli bad traffic now boy thi realli bad gon tri get off and get back go the other way
george,0,0,0,0,0,0,0,0,0,0,29,6,4.0,peopl break all the time
george,0,0,0,0,0,0,0,0,0,1,92,21,3.4285714285714284,just didnt work out what can want love her tri love her couldnt
george,0,0,0,0,0,0,0,0,1,0,60,13,3.692307692307693,kept look her face cmon love her love her
jerry,0,0,0,0,0,0,0,0,0,1,31,7,3.571428571428572,did you tell her you love her
george,0,0,0,0,0,0,0,0,1,1,277,58,3.7931034482758617,had choic she squeez out shed tell she love all right first just look her realli boy that that someth but eventu you have come back with well love you you know you can onli hold out for long
george,0,0,0,0,0,0,0,0,0,2,142,31,3.612903225806452,and didnt even ask her out she ask out first she call what wa suppos say laugh cant that someon
george,0,0,0,0,0,0,0,0,1,2,259,56,3.6428571428571432,nice guy and she seduc were apart sit the couch she the chair get the bathroom come back she the couch what suppos not anyth couldnt that wouldv insult her
george,0,0,0,0,0,0,0,0,2,0,349,73,3.7945205479452055,had noth wtih ani thi met all her friend didnt want meet them kept tri avoid knew would onli get deeper but they were everywher they kept pop all over the place thi nanci thi susan thi ami thi cousin thi brother thi father it like quicksand
jerry,0,0,0,0,0,0,0,0,0,0,26,7,2.8571428571428568,told you when met her
jerry,0,0,0,0,0,0,0,0,0,0,46,9,4.222222222222221,you got chiropractor he the best
george,0,0,0,0,0,0,0,0,0,0,36,7,4.285714285714286,yeah everybodi guy the best
jerry,0,0,0,0,0,0,0,0,0,0,55,10,4.6,gon make appoint for you well togeth
george,0,0,0,0,0,0,0,0,0,2,145,30,3.8666666666666663,pleas they dont anyth look have break with her person cant over the phone have stomach for these thing
jerry,0,0,0,0,0,0,0,0,2,0,61,12,4.166666666666667,you should just like bandaid one motion right off
elaine,0,0,0,0,0,0,0,0,0,0,79,18,3.4444444444444446,dont want sit the back ill left out the convers
elaine,0,0,0,0,0,0,0,0,0,0,66,15,3.466666666666667,ye will georg ill have stick chin top the seat
elaine,0,0,0,0,0,0,0,0,0,1,31,7,3.571428571428572,whi cant you sit the middl
george,0,0,0,0,0,0,0,0,0,0,44,8,4.625,pleas doesnt look good boy boy girl
elaine,0,0,0,0,0,0,0,0,0,1,71,14,4.142857142857143,your afraid sit next man your littl homophob arent
jerry,0,0,0,0,0,0,0,0,0,1,36,7,4.285714285714286,shower where are eat
elaine,0,0,0,0,0,0,0,0,1,1,754,142,4.316901408450704,tell you think thi strang there thi guy who live build who wa introduc coupl year ago friend he teacher someth anyway after met whenev wed run into each other the street the lobbi whatev would stop and would chat littl noth much littl pleasantri he nice guy he got famili then after while notic there wa not more stop just say hello and continu our way and then the verbal hello stop and just went into these littl sort nod recognit fine figur that where thi relationship final gon settl polit nod then one day doesnt nod like dont exist went from nod noth
george,0,0,0,0,0,0,0,0,0,0,73,12,5.166666666666667,sing imit toni bennett you know from nod noth
elaine,0,0,0,0,0,0,0,0,0,0,122,22,4.590909090909091,and now there thi intens animos whenev pass mean it like realli hate each other it base noth
jerry,0,0,0,0,0,0,0,0,0,0,136,25,4.48,relationship organ you creat thi thing and then you starv turn against you same thing happen the blob
george,0,0,0,0,0,0,0,0,0,0,71,13,4.538461538461538,think you absolut have say someth thi guy confront him
george,0,0,0,0,0,0,0,0,0,0,28,6,3.8333333333333335,wa differ person
jerry,0,0,0,0,0,0,0,0,0,2,156,30,4.233333333333333,hello hello glen there sorri thi ye know have the wrong number but just want know dial wrong
kramer,0,0,0,0,0,0,0,0,0,0,29,6,4.0,the intercom come
jerry,0,0,0,0,0,0,0,0,0,2,268,56,3.803571428571429,the phone it you again see now you had answer wouldnt have had thi now that two long distanc call made you whi cant you the guy hang jerri again nobodi whi whi they just hang like that thank you veri much
jerry,0,0,0,0,0,0,0,0,0,0,26,6,3.5,just had sandwich
kramer,0,0,0,0,0,0,0,0,0,0,46,7,5.7142857142857135,youv never had cantaloup like thi befor
jerry,0,0,0,0,0,0,0,0,0,0,41,7,5.0,onli eat cantaloup certain time
kramer,0,0,0,0,0,0,0,0,0,0,128,23,4.608695652173913,fortynin cent pound that practic half than what your pay the supermarket dont know whi you dont joe
kramer,0,0,0,0,0,0,0,0,0,0,56,10,4.7,it three block further you can use shop cart
jerry,0,0,0,0,0,0,0,0,0,2,119,24,4.0,not pull shop cart what suppos wear kerchief put stock and roll down below knee
kramer,0,0,0,0,0,0,0,0,0,0,75,15,4.066666666666666,see the other thing you dont like anyth take right back
jerry,0,0,0,0,0,0,0,0,0,0,61,13,3.7692307692307687,dont return fruit fruit gambl know that go
george,0,0,0,0,0,0,0,0,1,0,35,8,3.5,outta there did it over
george,0,0,0,0,0,0,0,0,0,0,106,21,4.047619047619048,told her the kitchen which wa riski caus it near all the knive start with the word listen
george,0,0,0,0,0,0,0,0,6,0,748,153,3.888888888888889,said listen marlen and then the next thing know the middl and there thi voic insid go your do your do and then she start cri and weaken bit almost relent but the voic jerri the voic said keep go keep go your almost out it like wa make prison break you know and head for the wall and trip and twist ankl and they throw the light you you know somehow get though the cri and keep run then the curs start she fire from the guard tower son bang son boom get the top the wall the front door open one foot away took one last look around the penitentiari and jump
jerry,0,0,0,0,0,0,0,0,0,0,37,8,3.75,see it never bad you imagin
kramer,0,0,0,0,0,0,0,0,0,1,34,6,4.833333333333333,like marlen what her number
george,0,0,0,0,0,0,0,0,0,0,27,7,3.0,dont think
jerry,0,0,0,0,0,0,0,0,0,1,41,7,5.0,kramer could you stop that smack
kramer,0,0,0,0,0,0,0,0,0,0,44,8,4.625,georg want you tast thi cantaloup
kramer,0,0,0,0,0,0,0,0,0,0,35,7,4.142857142857143,it the best cantaloup ever had
kramer,0,0,0,0,0,0,0,0,0,0,44,8,4.625,jerri tell him how good thi cantaloup
jerry,0,0,0,0,0,0,0,0,0,2,76,13,4.9230769230769225,it veri good cantaloup kramer leav georg that your out
george,0,0,0,0,0,0,0,0,0,0,70,13,4.461538461538462,except for one small problem hah left some book her apart
george,0,0,0,0,0,0,0,0,0,0,164,31,4.32258064516129,cant back there jerri it awkward and you know could danger sexual someth could happen right back where start from
jerry,0,0,0,0,0,0,0,0,0,1,45,9,4.111111111111111,forget about the book did you read them
jerry,0,0,0,0,0,0,0,0,0,1,26,6,3.5,what you need them for
jerry,0,0,0,0,0,0,0,0,0,2,141,27,4.25925925925926,what thi obsess peopl have with book they put them their hous like theyr trophi what you need for after you read
jerry,0,0,0,0,0,0,0,0,0,2,44,11,3.0909090909090913,you want get the book that
jerry,0,0,0,0,0,0,0,0,0,0,62,14,3.5,well have gener idea what wa could take guess
jerry,0,0,0,0,0,0,0,0,0,0,30,6,4.166666666666667,dont know how thi happen
jerry,0,0,0,0,0,0,0,0,2,2,533,101,4.2871287128712865,it not your fault book book need book have you reread those book yet the way you know the great thing when you read mobi dick the second time ahab and the whale becom good friend you know it not like marlen bad person anyth but god mean weve had like three lunch and movi and she never stop call georg nod and it these meaningless purposeless blather call she never ask busi anyth just pick the phone and she the middl sentenc
george,0,0,0,0,0,0,0,0,0,1,90,17,4.352941176470588,standard ha she left you one those messag where she use the whole machin
jerry,0,0,0,0,0,0,0,0,1,1,133,22,5.090909090909091,disgust ohh you know and sometim shell imit marlen hello jerri and ill marlen and then it jerri
george,0,0,0,0,0,0,0,0,0,1,33,7,3.8571428571428568,what tri get off the phone
jerry,0,0,0,0,0,0,0,0,3,0,226,45,4.044444444444443,more disgust ohhhh you cant it imposs there break the convers where you can all right then you know just goe and and without break the wall mean got put stop thi
george,0,0,0,0,0,0,0,0,1,1,93,18,4.222222222222221,just like bandaid one motion right off beat she sexi though dont you think
george,0,0,0,0,0,0,0,0,0,1,271,49,4.551020408163264,jerri sarcast yeah doctor go have wait that littl room all myself arent pick crossword puzzl better take thi hate the littl room georg walk into the hallway that lead the doctor offic hello doctor
jerry,0,0,0,0,0,0,0,0,1,8,1410,275,4.127272727272727,the wait room hate when they make you wait the room caus say wait room there chanc not wait caus they call the wait room theyr gon use theyv got it all set for you wait and you sit there you know and youv got your littl magazin you pretend your read but your realli look the other peopl you know your think about about them thing like wonder what he got soon she goe get her magazin and then they final call you and it veri excit moment they final call you and you stand and you kinda look around the other peopl the room well guess ive been chosen ill see you all later you know you think your go see the doctor but your not are you your go into the next wait room the littler wait room but they are you know do some sort medic thing you you want the smallest room that they have think you dont wnat the largest room that they have you know what mean you ever see these oper theater that they have with like stadium seat you dont want them do anyth you that make other doctor have see thi are you kid are they realli gon that him are there seat can get they scalp ticket these thing got two for the winslow tumor got two
george,0,0,0,0,0,0,0,0,1,0,96,17,4.647058823529412,wa there for two minut didnt anyth touch thi feel that seventyf buck
george,0,0,0,0,0,0,0,0,2,3,132,22,5.045454545454546,what seventyf buck what see sinatra there be entertain dont understand thi onli pay half
jerry,0,0,0,0,0,0,0,0,0,0,41,9,3.6666666666666665,he doctor you got pay what say
george,0,0,0,0,0,0,0,0,0,0,31,9,2.555555555555556,pay what say
kramer,0,0,0,0,0,0,0,0,2,0,30,8,2.875,got thi time got
kramer,0,0,0,0,0,0,0,0,0,0,43,8,4.5,you got come through with the hip first
kramer,0,0,0,0,0,0,0,0,0,0,63,12,4.333333333333333,see that stink you cant eat that you should take that back
kramer,0,0,0,0,0,0,0,0,0,0,47,10,3.8,all right ill take back go there
kramer,0,0,0,0,0,0,0,0,0,0,80,13,5.230769230769232,jerri you should care cantaloup like thi should taken out circul
jerry,0,0,0,0,0,0,0,0,0,0,77,17,3.5294117647058822,yeah took her home one night kinda start littl bit the car
kramer,0,0,0,0,0,0,0,0,0,1,44,10,3.5,thought you were tri get rid her
jerry,0,0,0,0,0,0,0,0,0,0,42,8,4.375,wa but she got like hypnot
jerry,0,0,0,0,0,0,0,0,0,0,227,45,4.066666666666666,feel terribl kramer smile mean ive seen her coupl time sinc then and know cant ani further but she just got thi like psychosexu hold over just want her cant breath it like drug
jerry,0,0,0,0,0,0,0,0,0,0,37,9,3.2222222222222223,dont know how go tell him
kramer,0,0,0,0,0,0,0,0,0,2,103,20,4.2,man dont understand peopl mean whi would georg want depriv you pleasur just
kramer,0,0,0,0,0,0,0,0,0,2,101,18,4.666666666666667,your hi friend better that she should sleep with someon els some jerk that doesnt even know
jerry,0,0,0,0,0,0,0,0,0,1,29,6,4.0,well cant kill right
jerry,0,0,0,0,0,0,0,0,0,0,59,12,4.0,mean she call havent call her she start
jerry,0,0,0,0,0,0,0,0,0,0,38,6,5.5,excit littl airplan lamp
elaine,0,0,0,0,0,0,0,0,0,0,124,25,4.0,you know you have the slowest elev the entir citi that hard get use when your mani other fast one
jerry,0,0,0,0,0,0,0,0,0,0,107,19,4.684210526315789,well the apart elev are alway slower than the offic becaus you dont have home time
elaine,0,0,0,0,0,0,0,0,0,0,35,6,5.0,unless your marri dictat
jerry,0,0,0,0,0,0,0,0,0,0,52,8,5.625,yeah becaus they would veri demand peopl
elaine,0,0,0,0,0,0,0,0,0,1,87,15,4.866666666666666,right exactli imagin some point somebodi go offer some cantaloup
jerry,0,0,0,0,0,0,0,0,0,0,64,12,4.416666666666667,well you know what they say lucki love unlucki with fruit
elaine,0,0,0,0,0,0,0,0,0,0,62,12,4.25,had what you might call littl encount thi morn
jerry,0,0,0,0,0,0,0,0,0,2,42,7,5.142857142857143,realli that guy who stop say hello
elaine,0,0,0,0,0,0,0,0,0,0,146,33,3.4545454545454546,ye spot him get hi mail and first wa just go walk but then thought not afraid thi man
elaine,0,0,0,0,0,0,0,0,0,1,227,49,3.653061224489796,walk behind him and tap him the shoulder and said rememb and furrow hi brow he realli tri figur out said him said you littl phoni you know exactli who
elaine,0,0,0,0,0,0,0,0,0,1,192,39,3.948717948717949,did most certainli did and said goe yeah your jeanett friend did meet onc and said well how you from that total ignor person when they walk
elaine,0,0,0,0,0,0,0,0,1,1,195,41,3.7804878048780486,and say say look just didnt want say hello anymor all right and said fine fine didnt want say hello anymor either but just want you know that awar
jerry,0,0,0,0,0,0,0,0,0,0,130,23,4.695652173913044,you are the queen confront your new hero fact youv inspir gon call georg about someth right now
george,0,0,0,0,0,0,0,0,0,0,37,7,4.428571428571429,consid for second dont care
george,0,0,0,0,0,0,0,0,0,0,61,13,3.7692307692307687,dont know but dont actual almost happi hear
george,0,0,0,0,0,0,0,0,0,0,32,8,3.125,guess should but not
jerry,0,0,0,0,0,0,0,0,0,2,47,10,3.8,bad person did someth terribl
george,0,0,0,0,0,0,0,0,0,0,58,10,4.9,your fine person your humanitarian she veri sexi
jerry,0,0,0,0,0,0,0,0,0,0,46,8,4.875,that voic that voic she drive crazi
jerry,0,0,0,0,0,0,0,0,0,1,44,10,3.5,can see her tonight and you dont care
george,0,0,0,0,0,0,0,0,0,0,81,15,4.466666666666667,see her tonight see her tomorrow knock yourself out she too crazi for
jerry,0,0,0,0,0,0,0,0,0,0,73,14,4.285714285714286,all right long your okay becaus cant stop think about her
george,0,0,0,0,0,0,0,0,0,0,69,14,4.0,okay fine wonder never felt better whole life
jerry,0,0,0,0,0,0,0,0,0,0,129,26,4.0,good and ill tell you what you dont have pay back the thirtyf gave the chiropractor for the rest your bill
george,0,0,0,0,0,0,0,0,1,1,41,7,5.0,shock and angri you paid that crook
george,0,0,0,0,0,0,0,0,1,1,65,14,3.7142857142857135,didnt anyth jerri it scam who told you that
george,0,0,0,0,0,0,0,0,0,0,33,8,3.25,wa tri make point
jerry,0,0,0,0,0,0,0,0,0,2,76,14,4.5,whi dont you make point with your own doctor georg gulp what wrong
george,0,0,0,0,0,0,0,0,3,2,138,28,3.9642857142857135,gasp think swallow fli swallow fli what turn coffe shop patron the counter what can happen
jerry,0,0,0,0,0,0,0,0,0,1,40,9,3.555555555555556,you wan come for few minut
jerry,0,0,0,0,0,0,0,0,0,0,59,12,4.0,gee just didnt expect from the way youv been act
jerry,0,0,0,0,0,0,0,0,0,0,34,8,3.375,cours want talk about
jerry,0,0,0,0,0,0,0,0,0,2,43,6,6.333333333333332,tuesday night what happen tuesday night
jerry,0,0,0,0,0,0,0,0,0,2,52,10,4.3,act whawhat doe that have with anyth
jerry,0,0,0,0,0,0,0,0,0,2,80,17,3.7647058823529416,cant believ thi what are you say you didnt like act that
jerry,0,0,0,0,0,0,0,0,0,0,72,14,4.214285714285714,you cant the audienc that night wa late they were terribl
jerry,0,0,0,0,0,0,0,0,0,0,60,12,4.083333333333333,have other stuff yyou should come see the weekend
jerry,0,0,0,0,0,0,0,0,1,6,681,124,4.483870967741935,women need like the job the guy theyr with they dont like the job they dont like the guy men know thi which whi make the phoni bogu name for the job that have well right now the region manag supervisor develop research consult men the other hand they are physic attract woman are not that concern with her job are men dont realli care menll just realli slaughterhous that where you work that sound interest whaddaya got big cleaver there your just lop their head off that sound great listen whi dont you shower and well get some burger and catch movi
jerry,0,0,0,0,0,0,0,0,1,2,904,175,4.171428571428572,parent live florida now they move there last year they didnt want move florida but theyr their sixti and that the law you know how work they got the leisur polic they pull front the old peopl hous with golf cart jump out let pop white belt white pant white shoe get the back drop the snow shovel right there drop not much for the famili gather you know you sit there and the convers bore it dull and you start fantas you know you think what just got and jump out that window what would like just crash right through the glass you know come back there broken glass everybodi all upset all right wa just littl bore there and fine came back want hear littl more about that hummel collect aunt rose let pick right there
jerry,0,0,0,0,0,0,0,0,2,0,72,15,3.8666666666666663,morti would you make thi thing lower can hear the street
jerry,0,0,0,0,0,0,0,0,2,0,234,48,3.8958333333333335,won made incred play the field there wa tagup third base and threw the guy out from left field fli well the championship game wednesday becaus wa the singl greatest moment life
jerry,0,0,0,0,0,0,0,0,0,0,35,6,5.0,well sharon besser cours
jerry,0,0,0,0,0,0,0,0,0,0,87,15,4.8,well the man individualist work for harri flem know what he do
jerry,0,0,0,0,0,0,0,0,0,0,39,8,4.0,first all made plan with elain
jerry,0,0,0,0,0,0,0,0,0,1,100,21,3.809523809523809,dont even know them what she your second cousin mean ive met them three time life
jerry,0,0,0,0,0,0,0,0,0,0,181,37,3.918918918918919,wind sit next uncl leo leav he alway grab arm when talk guess it becaus mani peopl have left the middl hi convers
jerry,0,0,0,0,0,0,0,0,0,0,88,17,4.235294117647058,yeah talk about him like split the atom the kid work for the park depart
kramer,0,0,0,0,0,0,0,0,0,1,28,6,3.8333333333333335,jerri hey howd you
jerry,0,0,0,0,0,0,0,0,0,0,40,8,4.125,won were the final wednesday
jerry,0,0,0,0,0,0,0,0,0,1,41,8,4.25,kramer and morti what thi about
kramer,0,0,0,0,0,0,0,0,0,0,125,21,5.0,complet chang the configur the apart your not gon believ when you see whole new lifestyl
kramer,0,0,0,0,0,0,0,0,0,0,188,36,4.25,yeah get rid all furnitur all and go build these differ level with step and itll all carpet with lot pillow you know like ancient egypt
jerry,0,0,0,0,0,0,0,0,0,1,27,6,3.6666666666666665,you drew plan for thi
kramer,0,0,0,0,0,0,0,0,0,0,26,7,2.8571428571428568,it all head
jerry,0,0,0,0,0,0,0,0,0,1,30,7,3.4285714285714284,when you intend thi
kramer,0,0,0,0,0,0,0,0,0,0,46,10,3.7,ohh should done the end the month
kramer,0,0,0,0,0,0,0,0,0,1,44,10,3.5,it simpl job whi you dont think can
jerry,0,0,0,0,0,0,0,0,0,0,95,21,3.571428571428572,it not that dont think you can know that you cant and posit that you wont
kramer,0,0,0,0,0,0,0,0,0,0,67,15,3.533333333333333,well got the tool got the pillow all need the lumber
kramer,0,0,0,0,0,0,0,0,0,0,63,12,4.333333333333333,well thi time thi time your wrong cmon ill even bet you
kramer,0,0,0,0,0,0,0,0,0,0,65,14,3.7142857142857135,big dinner with dessert but ive got till the end the month
kramer,0,0,0,0,0,0,0,0,0,0,27,7,3.0,end the month
jerry,0,0,0,0,0,0,0,0,0,1,50,8,5.375,elain serious you wan switch chair
jerry,0,0,0,0,0,0,0,0,0,1,41,8,4.25,right for the reduc the pond scum
jerry,0,0,0,0,0,0,0,0,0,0,71,13,4.538461538461538,yeah where the peopl eat the plant life the edibl foliag tour
elaine,0,0,0,0,0,0,0,0,1,1,96,17,4.705882352941177,save jerri from leo jerri jerri did you tast these pea manya these pea are great
jerry,0,0,0,0,0,0,0,0,0,0,69,11,5.363636363636363,eat fork these pea are burst with countri fresh flavor
jerry,0,0,0,0,0,0,0,0,0,0,48,10,3.9,well actual have kind get go
elaine,0,0,0,0,0,0,0,0,0,0,45,9,4.111111111111111,dont realli eat dessert diet
jerry,0,0,0,0,0,0,0,0,0,0,86,17,4.117647058823529,yeah cant eat dessert either the sugar make ankl swell and cant danc
jerry,0,0,0,0,0,0,0,0,0,1,36,6,5.166666666666667,hors theyr like big ride dog
